Row,Business Type,Business Name,Phone,Rating,Website,Email
771,Medical Center,Vcarepoint Medical Clinic,+1 905-454-2001,4.4,https://vcarepointmedical.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,info@vcarepointmedical.ca
772,Medical Center,Excellent Care Medical Centre & Pharmacy,+1 905-230-6300,3.8,https://www.facebook.com/excellentcarepharmacy/,excellentcare-phb@hotmail.com; dev7561@gmail.com
773,Medical Center,Kennedy Medical Centre,+1 905-459-4385,2.2,http://www.kmcbrampton.com/,
775,Medical Center,Panel Physician Brampton,+1 416-240-6065,4.6,https://www.panelphysician.ca/,
777,Medical Center,Peel Medical Centre,+1 905-846-0222,3.8,https://peelmedicalcentre.ca/,contactpeelmedicalcentre@gmail.com
778,Physiotherapy Clinic,pt Health - North Brampton,+1 905-455-7744,4.7,https://www.pthealth.ca/clinic/pt-health-north-brampton/?utm_source=gmb&utm_medium=organic,
779,Physiotherapy Clinic,Airport Rehab Centre,+1 905-676-1414,4.9,https://airportrehab.ca/,airportrehab@gmail.com
780,Physiotherapy Clinic,BlueismyPhysiotherapist,+1 905-457-0500,5,http://www.bluephysio.ca/,impallari@gmail.com; team@latofonts.com
781,Physiotherapy Clinic,Focus Physiotherapy,+1 416-961-2001,4.7,http://www.focusphysiotherapy.com/locations/brampton-clinic/,
782,Physiotherapy Clinic,Brampton Civic Care Centre,+1 905-452-7667,4.7,http://www.bramptonccc.com/,
783,Physiotherapy Clinic,Natural Touch Rehabilitation Centre Brampton,+1 905-281-8247,5,https://naturaltouchrehabilitation.com/,info@naturaltouch.com; info@naturaltouchrehab.ca
784,Physiotherapy Clinic,Heal360 Physio and Rehab | Massage | Physiotherapy | Motor Vehicle Accident Rehab | Workplace Injury Rehab,+1 905-455-6699,5,https://heal360.ca/,heal360physio@gmail.com
785,Physiotherapy Clinic,Van Rehab,+1 905-497-7410,5,https://vanrehab.com/,bovairdvanrehabphysio@gmail.com; info@vanrehabphysio.ca; maltonvanrehab@gmail.com; vanrehabairport@gmail.com
786,Physiotherapy Clinic,Wellness Planet Rehab,+1 905-863-1458,5,http://www.wellnessplanetrehab.ca/,contactwellnessrehab@gmail.com
787,Law Firm,"LawDen - Kunal Kapoor Law Professional Corporation - Barrister, Solicitor & Notary Public",+1 437-232-7744,5,http://www.lawden.ca/,info@lawden.ca
788,Law Firm,MJ LAW SERVICES,+1 647-660-9666,4.9,https://mjlaws.ca/,contact@mjlaws.ca
790,Law Firm,XCrown Legal Services,+1 416-839-8013,4.9,http://www.pavanbassilegal.ca/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; info@x-crown.ca
791,Law Firm,GILL & DHILLON LAW LLP,+1 905-617-2122,4.9,http://www.gdlawyers.ca/,contact@gdlawyers.ca; v@gdlawyers.ca
793,Accounting Office,G.L.H. Accounting Services Ltd.,+1 647-643-1095,4.7,http://www.glhaccounting.ca/,sjohn@glhaccounting.ca
794,Accounting Office,Wealthy Wave Accounting Inc. || Accounting & Taxation Services || Brampton,+1 647-606-1824,5,http://wealthywaveaccounting.com/,chirag@wealthywaveaccounting.com
795,Accounting Office,Japji Accounting & Tax Experts Inc.,+1 647-408-6421,4.7,http://www.japjiaccounting.com/,info@japjiaccounting.com
796,Real Estate Agency,Royal LePage Credit Valley Real Estate,+1 905-793-5000,3.3,https://www.royallepage.ca/en/office/ontario/brampton/royal-lepage-credit-valley-real-estate/515/,brampton@royallepage.ca; brampton@royallepage.ca
797,Real Estate Agency,Sunny Grewal - Real Estate Broker - Royal LePage Credit Valley Real Estate Brokerage,+1 416-579-6187,5,http://www.sunnygrewal.com/,sgrewal@royallepage.ca
798,Real Estate Agency,Harish Kumar,+1 416-845-5643,5,http://realtorharishkumar.ca/,buyandsellwithharish@gmail.com
799,Real Estate Agency,"Re/Max Excellence Real Estate Brokerage-Gurdeep Gurm, Real Estate Broker",+1 416-303-3336,5,https://www.thebramptonrealtor.com/,
800,Real Estate Agency,Neil Mcintyre - Your Home Sold Guaranteed - Best Brampton Real Estate Agent - Top Realtor,+1 416-805-2562,4.6,http://neilmcintyreteam.com/,neilmcintyre@rogers.com
801,Insurance Agency,Super Visa & Visitor Visa Insurance - Baljit Singh,+1 905-226-3036,5,https://quotelea.com/Baljit-Singh,support@quotelea.com
802,Insurance Agency,"Vertex Insurance and Investments Inc. - Life, Disability, Critical Illness, Super Visa Insurance",+1 800-666-0483,5,http://www.vertexinsurance.ca/,info@vertexinsurance.ca
804,Daycare Center,Brampton Kennedy Rd YMCA Child Care Centre,+1 905-457-6006,3.9,https://www.ymcagta.org/find-a-y/brampton-kennedy-Rd-ymca-child-care-centre,memberservices@ymcagta.org
805,Daycare Center,BrightPath Queen Campus Child Care Centre,+1 905-799-0782,4.6,https://brightpathkids.com/locations/queen-campus/,careers@brightpathkids.com; enrollment@brightpathkids.com; info@brightpathkids.com
806,Daycare Center,KRT Kiddies Kollege,+1 905-459-2300,4.1,http://www.kiddieskollege.ca/,ruth@krt.org
808,Optometry Clinic,I Am Optical,+1 905-450-0763,4.9,http://www.iamoptical.com/,
809,Optometry Clinic,Mega Vision,+1 647-262-6898,5,https://megavision786.com/,contact@ajads360.com; megaoptical786@gmail.com
810,Optometry Clinic,Lapienis Renis Dr,+1 905-457-4700,5,http://www.brampton-optometrist.ca/,
811,Optometry Clinic,Vina Vision Optical,+1 905-216-8818,4.9,https://vinavisionoptical.ca/,
812,Pharmacy,Pharmasave Cumberland Pharmacy,+1 905-457-1264,4.6,http://www.cumberlandpharmasave.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; cumberlandpharmacy@gmail.com
814,Pharmacy,Loblaw Pharmacy,+1 905-453-5250,3.3,https://www.pchealth.ca/en/health/pharmacist-consultations/?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws,
815,Pharmacy,RemedysRx Peace Health,+1 905-451-1114,5,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/peace-health-7023781?utm_source=google&utm_medium=maps&utm_campaign=local_presence,
816,Pharmacy,Shoppers Simply Pharmacy,+1 905-495-0011,3.4,https://www1.shoppersdrugmart.ca/en/Store-Locator/store/3088,
817,Pharmacy,Pharmahands,+1 450-915-3266,,https://wa.me/18352402999,
819,Pharmacy,Guardian PHARMA CENTER PHARMACY,+1 905-454-3200,4,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/pharma-center-pharmacy-7017973?utm_source=google&utm_medium=maps&utm_campaign=local_presence,
820,Chiropractic Clinic,Rehance Health Centre,+1 905-459-6363,5,https://rehancehealth.ca/,
821,Auto Dealership,DRIFT MOTORS,+1 647-533-0170,5,https://driftmotors.ca/,
822,Auto Dealership,VIP MOTORS,+1 905-455-0015,4.8,https://www.vipmotorscanada.ca/,info@vipmotorscanada.ca
823,Auto Dealership,Attrell Toyota Used Vehicles,+1 905-451-4778,4.9,https://www.attrelltoyota.com/inventory/used/,
824,Private School / Tutoring,Brilliant Tutoring,+1 647-297-1370,5,http://www.brillianttutor.com/,
825,Dental Clinic,Krest One Dental Brampton,+1 905-723-5667,5,https://krestonedental.com/brampton/,info@onedentaltoronto.ca; info@onedentaltoronto.ca
826,Dental Clinic,Kennedy Dental & Orthodontics,+1 905-453-2440,4.4,http://www.kennedydentalandorthodontics.com/,frontdesk@kjdental.ca
827,Dental Clinic,Dr. Winston Law,+1 905-450-5800,5,https://www.drwinstonlaw.com/,
828,Dental Clinic,Hansen Dental,+1 905-450-7272,4.7,http://www.hansendental.ca/,info@hansendental.ca
829,Dental Clinic,Kennedy Square Dental,+1 905-789-7339,4.8,https://www.kennedysquaredental.com/,kennedysquaredental@gmail.com
831,Dental Clinic,Dr Amanpreet chopra Dentistry,+1 905-455-5200,4.5,http://www.thefamilydentist.ca/,
832,Dental Clinic,Peel Village Dental,+1 437-747-6990,4.6,https://www.peelvillagedental.com/,
833,Dental Clinic,Kennedy Smiles Dental Clinic,+1 905-216-9060,5,https://www.kennedysmilesdental.com/,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; contact@kennedysmilesdental.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com
834,Dental Clinic,Our Dentistry,+1 905-450-1687,4.7,http://ourdentistry.ca/,
835,Medical Center,Kennedy Medical Clinic,+1 905-455-5445,2.8,https://kennedymedicalclinic.com/,services@kennedymedicalclinic.com
836,Medical Center,"WELL Health Diagnostic Centres - Brampton Centre - Cardiology, Respirology and Diagnostic Imaging",+1 833-904-4574,4.8,http://www.welldiagnostics.ca/brampton-centre,brampton_centre_req@welldiagnostics.ca; brampton_centre_req@welldiagnostics.ca
837,Medical Center,Queen's Urgent Care and Medical Centre Brampton,+1 905-497-2273,3.1,http://queensurgentcare.org/contact-us/,
839,Medical Center,William Osler Health System - Peel Memorial Centre for Integrated Health and Wellness,+1 905-494-2120,2.9,http://www.williamoslerhs.ca/,
840,Medical Center,Eastern Medical Clinic,+1 905-288-7344,4.3,https://easternclinic.ca/family-physician-request/,info@easternclinic.ca
841,Medical Center,Ray Lawson Medical Clinic,+1 905-497-7475,3,https://www.bramptonmedicalclinics.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; raylawsonfamilyclinic123@gmail.com
842,Medical Center,World Medical Centre,+1 905-846-5400,4.3,https://worldmedcentre.ca/,contact@worldmedcentre.ca
845,Physiotherapy Clinic,Brampton Physiotherapy + Wellness Institute,,4.7,https://bramptonphysio.ca/,brampton@lifeclinics.ca
846,Physiotherapy Clinic,Maple Leaf Physiotherapy and Pelvic Health Inc.,+1 647-717-3422,5,https://itiwellness.com/,info@itiwelness.com
847,Physiotherapy Clinic,RELIEF PHYSIO REHAB,+1 905-454-1113,5,https://reliefphysio.ca/,
848,Physiotherapy Clinic,Physio Village Clinic Brampton,+1 905-450-8800,4.8,https://www.physiovillage.ca/,physiovillage@gmail.com
849,Physiotherapy Clinic,Physio FIX,+1 905-866-5590,5,http://www.physio-fix.ca/,info@physio-fix.ca
850,Physiotherapy Clinic,Rejuvenate Physiotherapy & Rehabilitation Centre,+1 647-926-6488,5,https://rejuvenatephysiorehab.com/,info@rejuvenatephysiorehab.com
851,Physiotherapy Clinic,CBI Health - Brampton County Court,+1 905-455-8083,4.9,https://www.cbihealth.ca/locations/brampton-county-court?utm_source=google&utm_medium=organic&utm_campaign=gbp,communityrehabon@cbihealth.ca; drt_ontario@cbihealth.ca; u003ecommunityrehabon@cbihealth.ca; u003edrt_ontario@cbihealth.ca; u003evocreferrals@cbi.ca; vocreferrals@cbi.ca
852,Physiotherapy Clinic,Physiomed Brampton - Bramalea,+1 905-595-1537,4.8,https://www.physiomed.ca/find-a-clinic/brampton-bramalea/overview/,
853,Physiotherapy Clinic,Trinova Wellness Centre,+1 905-495-7748,4.8,http://trinovacentre.com/,trinovawellnesscentre@gmail.com
854,Veterinary Clinic,Derry Village Animal Clinic,+1 905-670-1414,4.6,https://www.derryvets.ca/,derryvillagevet@gmail.com
855,Law Firm,Zena law office,+1 437-605-2249,4.7,http://www.zenalaw.ca/,info@zenalaw.ca
856,Law Firm,Sabio Law LLP,+1 905-677-1110,4.9,https://sabiollp.com/,info@sabiollp.com
857,Law Firm,Aviron Law Professional Corporation,+1 905-497-1200,5,http://www.avironlaw.com/,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 54b4aac306184111a223c0f4aea635c3@sentry.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com
858,Law Firm,Empire Law Office,+1 905-806-8000,4.5,https://empirelaw.ca/,john.doe@gmail.com
859,Law Firm,Vincent Houvardas Criminal Law Office,+1 905-455-9970,5,https://www.vhlegal.ca/,vhlaw@rogers.com
860,Law Firm,Chadha Nascimento LLP,+1 905-491-6967,5,http://thepropertylawyers.ca/,info@cnllp.ca; info@nc-law.ca
862,Law Firm,Batth Law Professional Corporation,+1 905-965-6562,5,http://www.batthlaw.com/,info@batthlaw.com
863,Accounting Office,Paragon Accounting and Financial Services Inc,+1 416-477-3359 ext. 1,4.7,https://paragonafs.ca/,20info@paragonafs.ca; info@paragonafs.ca
865,Accounting Office,J Singh Accounting and Tax Services,+1 416-257-3829,5,https://jsinghcpa.com/,cpajsingh@gmail.com
866,Accounting Office,Bajaj Tax & Accounting Inc.,+1 905-452-0945,4.9,http://bajajtax.ca/,info@bajajtax.com
867,Real Estate Agency,Yes Realty Inc. Brokerage,+1 905-458-9200,4.7,https://www.yesrealty.ca/,info@yesrealty.ca
868,Real Estate Agency,Christine Da Silva- Real Estate Broker,+1 647-890-3296,5,https://www.christinedasilva.ca/,christine.dasilva@century21.ca; christine.dasilva@century21.ca
869,Real Estate Agency,"RE/MAX Real Estate Centre Inc., Brokerage - Brampton",+1 905-456-1177,3.5,https://www.remaxcentre.ca/,info@remaxcentre.ca
870,Real Estate Agency,LIVIO REAL ESTATE - Your Trusted Real Estate Service,+1 416-836-3655,5,https://www.searchlisting.ca/,info@livio.ca
871,Real Estate Agency,"King Realty Inc., Brokerage",+1 905-793-5464,4.6,http://kingrealtyinc.ca/,kingrealtybrokerage@gmail.com; reception.kingrealty@gmail.com
872,Real Estate Agency,Royal Lepage Platinum Realty Brokerage,+1 905-451-3999,4.4,https://royallepageplatinum.ca/,
873,Real Estate Agency,Gurpreet Singh Real Estate Agent,+1 647-220-0005,5,https://www.homesbygurpreet.com/,
874,Real Estate Agency,Gurpreet Mann,+1 647-294-9700,4.9,http://www.gmannhomes.com/,email@website.com; info@gmannhomes.com
875,Real Estate Agency,Pinnacle Realty,+1 416-543-4308,5,https://pinnaclerealty.ca/,
876,Real Estate Agency,Vinny Kalsi Realty | RE/MAX Real Estate Centre Inc.,+1 905-599-0219,5,https://vinnykalsi.com/?utm_source=google-my-business&utm_medium=organic,realtor@vinnykalsi.com
877,Real Estate Agency,Kaushal Realty Group,+1 647-926-2966,4.9,http://kaushalrealtygroup.com/,
878,Insurance Agency,The insurance company,+1 437-872-1702,5,http://theinsurancecompany.ca/,lovepreetsingh1709@gmail.com
879,Insurance Agency,Lorna Downs Desjardins Insurance Agent,+1 905-455-4275,4,https://www.lornadowns.ca/?utm_id=ls-e-0-24931&campagne=ls-e-0-24931,lorna.downs@desjardins.com
880,Daycare Center,Busy Bees Childcare Center,+1 905-454-7676,4.4,https://busybeesbrampton.com/,busybees002@outlook.com
881,Daycare Center,Young Miracles Montessori & Childcare,+1 905-457-2466,5,https://www.youngmiraclesmontessori.com/,info@kundaxteam.com; info@youngmiraclesmontessori.com
882,Daycare Center,Pristine Pearls EYES Childcare,+1 905-459-5439,4.8,http://www.eyeschildcarebrampton.com/,pristinepearlseyes@gmail.com
884,Daycare Center,BrightPath Mill Street Child Care Centre,+1 905-456-1798,4.8,https://brightpathkids.com/locations/mill-street/,careers@brightpathkids.com; enrollment@brightpathkids.com; info@brightpathkids.com
885,Daycare Center,Nestlings Early Learning & Childcare,+1 905-453-9797,4.7,http://www.nestlingschildcare.com/,admin@nestlingschildcare.com; info@nestlingschildcare.com
886,Gym / Fitness Center,GoodLife Fitness Brampton Gateway,+1 905-454-4073,3.9,https://www.goodlifefitness.com/clubs/club.347.html?utm_source=G&utm_medium=LPM&utm_campaign=GoodlifeFitness,members@goodlifefitness.com
887,Gym / Fitness Center,RGX Fitness | Women's only gym Brampton,+1 416-816-6844,4.8,http://rgxfitness.com/,info@rgxfitness.com; info@rgxgroup.com; ruby@orendagroupx.com
888,Gym / Fitness Center,TrainMeFit Brampton,+1 289-828-3147,5,http://www.mytrainmefit.com/,
889,Beauty Salon & Spa,Alpha Aura Haircutting Salon & Spa,+1 905-500-9581,5,https://alphaaurasalon.com/,alphaaurasalon@gmail.com
891,Beauty Salon & Spa,Mirror Mirror Beauty Salon & Spa,+1 905-453-2545,5,http://mirrormirrorbeauty.ca/,
892,Beauty Salon & Spa,Krystal Med Spa & Beauty Salon Inc.,+1 437-229-1985,5,https://krystalbeautysalon.ca/,krystalsalon@outlook.com
893,Optometry Clinic,Dr. Andrew S Chuang,+1 905-488-7159,4.3,https://bramptonvision.com/,
894,Optometry Clinic,Prism Eye Institute,+1 905-456-3937,4.5,http://www.prismeyeinstitute.com/,info@prismeye.ca
895,Optometry Clinic,Uptown Eye Specialists - Brampton,+1 416-292-0330,3.8,https://uptowneye.ca/,info@uptowneye.ca
896,Pharmacy,Queen Lynch Pharmacy,+1 905-450-3500,4.7,http://www.queenlynch.com/,queenlynchpharmacy@gmail.com
897,Pharmacy,Peel Memorial Pharmacy,+1 905-497-4771,4,https://www.peelmemorialpharmacy.com/,
898,Pharmacy,Flowercity Pharmacy | Flower City Pharmacy in Brampton | Compounding Pharmacy Brampton,+1 905-450-2233,5,https://flowercitypharmacy.com/,flowercitypharmacy@gmail.com
900,Pharmacy,Nathan Pharmacy Guardian,+1 905-497-6500,4.4,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/nathan-guardian-pharmacy-7052471,
901,Pharmacy,Allwell Pharmacy,+1 905-450-1277,4.8,http://www.allwellpharmacy.ca/,allwellpharmacyinc@gmail.com; allwell.huronheights@gmail.com
904,Pharmacy,I.D.A. Kennedy Queen Medcare RX,+1 905-455-2929,4.6,https://www.guardian-ida-remedysrx.ca/en/ontario/brampton/kennedy-queen-medcare-rx-7065813?utm_source=google&utm_medium=maps&utm_campaign=local_presence,
905,Chiropractic Clinic,Dr. Anita Chopra - Brampton's Family Chiropractor,+1 416-873-4218,4.9,http://www.dranitachopra.com/,dranitachopra@gmail.com; dranitachopra@gmail.com
907,Chiropractic Clinic,Advanced Vitality,+1 905-453-3385,4.9,https://www.advancedvitality.ca/,0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com; 18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com; 2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com; 271e9fa3230b4eec94b02bf95780f5f2@sentry.wixpress.com; 460ff4620fa44cba8df530afde949785@sentry.wixpress.com; 5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com; 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; 88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com; 8c30b2581acc426badc414e8a5dc04ef@sentry.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; baf30a2b91654c5a840931f0137bed30@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; ed436f5053144538958ad06a5005e99a@sentry.wixpress.com; f36cc48fb72b4d298c835f2793cf3b84@sentry-next.wixpress.com; info@advancedvitality.ca
908,Funeral Home,Ahmadiyya Muslim Jama'at Funeral Service,+1 905-206-1605,4.4,https://amjfuneralservices.ca/25/Contact-Us.html,funeral.services@ahmadiyya.ca
909,Auto Dealership,TDOT CARS,+1 647-988-0777,4.9,https://www.tdotcars.ca/,info@tdotcars.ca
910,Auto Dealership,Moovex Motors,+1 416-786-9971,4.9,http://moovexmotors.net/,info@moovexmotors.net
911,Private School / Tutoring,MindArc Tutors,+1 289-544-2951,5,https://mindarctutors51-del.github.io/MindArc-Tutors/,mindarctutors51@gmail.com; mindarctutors51@gmail.com
912,Dental Clinic,Conestoga Dental Group,+1 905-846-4424,4.8,https://conestogadentalgroup.com/,info@conestogadentalgroup.com
913,Dental Clinic,The Tooth Corner,+1 905-840-4888,4.6,http://toothcorner.com/brampton-dental-office/,help@toothcorner.com
914,Dental Clinic,Kenedy Ruth Dental Centre,+1 905-846-1595,4.3,http://www.kenedyruthdentalcentre.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; kenedyruthdentalcentre@yahoo.ca
915,Dental Clinic,Dentistry On Hurontario Brampton,+1 365-544-3693,4.8,https://www.dentistryonhurontario.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,chopradentistryprofessional@gmail.com; chopradentistryprofessional@gmail.com
916,Dental Clinic,32 Dental Care,+1 905-846-2228,4.6,http://roopalisharmadental.ca/,
917,Dental Clinic,Dr. Bhandal & Associates,+1 905-846-9711,4.4,http://www.drbhandal.com/,
918,Dental Clinic,iSmile Dental Centre (North),+1 905-846-9655,4.9,https://ismiledentalcentre.com/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=GMB,north@ismiledentalcentre.com; north@ismiledentalcentre.com
919,Dental Clinic,Dr. Abouzgia & Associates,+1 905-846-6716,4.4,https://drabouzgiaandassociates.com/,
920,Dental Clinic,Sandalwood Dental Clinic,+1 905-846-8810,4.8,http://www.sandalwooddentalclinic.com/,sandalwooddentalteam@gmail.com
921,Medical Center,Heart Lake Medical Centre - Walk In,+1 905-846-7611,3.1,http://heartlakemedical.ca/,heartlakemedical88@gmail.com
922,Medical Center,Sandalwood Conestoga Walk-in Clinic,+1 905-846-8282,3.2,https://sandalwoodmedicalclinic.ca/,sandalwood@verismohealth.com
923,Medical Center,Brampton East Medical Group,+1 905-451-1937,3.3,https://cbfht.ca/,info@cbfht.com
925,Physiotherapy Clinic,Sandalwood Physiotherapy & Wellness,+1 905-840-8111,4.8,http://www.sandalwoodphysio.com/,info@sandalwoodphysio.com; info@sandalwoodphysio.com
926,Physiotherapy Clinic,CBI Health - Brampton Hurontario,+1 289-632-1700,4.7,https://www.cbihealth.ca/locations/brampton-hurontario?utm_source=google&utm_medium=organic&utm_campaign=gbp,communityrehabon@cbihealth.ca; drt_ontario@cbihealth.ca; u003ecommunityrehabon@cbihealth.ca; u003edrt_ontario@cbihealth.ca; u003evocreferrals@cbi.ca; vocreferrals@cbi.ca
927,Physiotherapy Clinic,New Hope Physiotherapy,+1 905-846-4000,4.5,https://www.newhopephysio.com/,admin@newhopephysio.com
928,Physiotherapy Clinic,AKAL Physiotherapy & Rehab,+1 905-495-4445,5,http://akalphysio.com/,akalphysio@gmail.com
929,Physiotherapy Clinic,Renewal Physiotherapy & Sports Injury Clinic (Heartlake Location),+1 437-880-8390,5,https://renewalphysio.com/,info@renewalphysio.com
930,Physiotherapy Clinic,Huronwood Physio & Rehab,+1 905-495-4040,4.8,https://www.huronwoodphysio.com/,huronwoodphysio@gmail.com
931,Physiotherapy Clinic,Circle Physiotherapy,+1 905-495-5600,4.9,https://www.circlephysiotherapy.ca/,g_01_s@hotmail.com; info@circlephysiotherapy.ca
933,Physiotherapy Clinic,Discover Physiotherapy,+1 905-846-7444,4.8,https://physiodiscovery.com/,info@physiodiscovery.com
935,Law Firm,"Kahlon Law Office - Arshdeep Singh Kahlon, Barrister and Solicitor",+1 647-450-0000,4.8,http://www.akahlon.ca/,immlaw@akahlon.ca
936,Law Firm,"GSW LAW PROFESSIONAL CORPORATION - Gursukhman Singh, Barrister and Solicitor",+1 437-984-1961,5,http://gswlaw.ca/,info@gswlaw.ca; office.gswlaw@gmail.com; office@gswlaw.ca; info@gswlaw.ca; office.gswlaw@gmail.com; office@gswlaw.ca
937,Law Firm,Godwit Law Office,+1 888-357-5162,4.9,http://godwitlaw.com/,info@godwitlaw.com
938,Law Firm,Duggal Law Office,+1 905-495-0227,5,http://www.duggallaw.ca/,eben@eyebytes.com; impallari@gmail.com; team@latofonts.com
939,Law Firm,Rupinder Singh Dhaliwal Professional Corporation,+1 647-894-1516,5,https://www.dhaliwal.law/,rupinder@dhaliwal.law
940,Law Firm,Criminal Defence Lawyers in Brampton & the GTA,+1 905-460-5073,5,https://kushgupta.lawyer/,kushlawoffice@gmail.com
941,Law Firm,Sachdeva Milne Law Group,+1 905-230-9111,4.3,http://sachdevamilne.com/,
944,Accounting Office,Navneet Tax Consultancy Inc.,+1 647-395-3889,,https://www.navneettax.com/,
945,Accounting Office,TaxedIn,+1 647-286-9161,5,http://taxedinsolutions.com/,taxedinsolutions@gmail.com
946,Real Estate Agency,"Shikhar Verma RE/MAX Top 1% Agent 2021/Treb, Best Realtor",+1 647-712-2721,5,https://bramptontophomes.com/,realtorshikhar@gmail.com
948,Real Estate Agency,Brampton Realtor Vishal Vij,+1 647-546-3467,5,http://www.vishalvij.ca/,contact@vishalvij.ca
950,Real Estate Agency,JAGMOHAN SABHARWAL - Top 1% Real Estate Broker,+1 416-877-4680,5,http://www.jagmohansabharwal.ca/,info@shergilllawfirm.ca; info@ssloombalaw.ca; jagmohan.realtor@gmail.com; tewathia.law@gmail.com
951,Real Estate Agency,Bharat Purohit Realtor,+1 647-285-8305,5,https://www.realtor.ca/agent/2220542/bharat-purohit-821-bovaird-dr-west-31-brampton-ontario-l6x0t9,
952,Real Estate Agency,Rocky Da Realtor,+1 647-922-8549,5,https://rockydarealtor.com/,rockydarealtor@gmail.com; rockydarealtor@gmail.com
953,Insurance Agency,"Insurance Solutions by Dilawar Singh - Super Visa, Visitor, Life, Investments etc.- Insurance4you.ca",+1 647-979-8842,5,http://www.dilawarsingh.ca/,filler@godaddy.com; hi@typemade.mx; luciano@latinotype.com
954,Insurance Agency,Co-operators - Dhruv Ghosh,+1 905-840-4290,3.6,https://www.cooperators.ca/local/dhruv-ghosh-investment-insurance/?utm_source=google&utm_medium=lpm&utm_campaign=co-operators,client_service_support@cooperators.ca; report_fraud@cooperators.ca
955,Insurance Agency,Surnet Insurance Group Inc,+1 905-495-9762,4.4,https://www.surnetakinremi.com/,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com; 8c4075d5481d476e945486754f783364@sentry.io; 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com; c183baa23371454f99f417f6616b724d@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; fakinremi@surnet.net
956,Insurance Agency,Allstate Insurance: Hasnain Choghtai,+1 289-401-6203,,https://www.agents.allstate.ca/on/brampton/150-great-lakes-drive-dr/hasnain-choghtai?utm_source=google&utm_medium=organic&utm_campaign=AllstateInsurance,newpropertyclaims@allstate.ca; u003enewpropertyclaims@allstate.ca
957,Insurance Agency,Allstate Insurance: Mannat Arora,+1 289-499-5172,5,https://www.agents.allstate.ca/on/brampton/150-great-lakes-drive-dr/mannat-arora?utm_source=google&utm_medium=organic&utm_campaign=AllstateInsurance,newpropertyclaims@allstate.ca; u003enewpropertyclaims@allstate.ca
